2.3310580650,-0.2713884370,-0.1988092282,2.8826173532,0.5421694066,0.0516312720,0.9228917982,1.6180088094,0.6890713165,1.9744466068,0.8130048138,0.5732423264,2.4546942014,0.8497522440,0.9549494704,-0.7167948718,-0.7444852301,0.0197749386,0.3467519638,2.7905436429,0.0000000000
1.9142011707,3.8459753288,1.8204330119,2.4006617889,1.1245674094,1.4853056472,2.4145310961,1.4605657263,2.7409641522,1.9036437309,1.5608436284,1.7304150534,2.1731992703,2.3972464984,2.2473236036,2.1969736819,2.5463681119,2.4093100150,3.0520240148,3.3884916111,0.0000000000
-0.4195137958,-1.3020015790,-0.8321645386,1.0408499671,-0.1016254855,-0.2436549865,-1.0626974441,0.3313609062,-2.2713963075,-1.4302009463,-0.8799244703,-0.2471722123,-0.1053681107,0.2712494629,-1.8243671941,-2.3123133741,-1.7639325413,-0.2303097600,-0.4910744346,0.8562597323,0.0000000000
5.5957102044,3.8365681041,2.8599378425,3.0129524923,1.3331816092,2.1371428299,2.0529460987,4.8238351819,1.9903912227,3.3032656455,3.2446885266,2.4358935549,3.9566238192,4.9832852371,2.3787920339,2.7909358703,1.9648288580,4.2066957869,3.6201137878,2.6543260136,0.0000000000
2.3598494585,-0.4459953701,0.0044066514,1.5299104153,-0.0464662233,1.3211840636,-0.6849111707,3.8489925832,-1.0612813938,3.0017461312,0.0334750327,1.8754332413,3.5191039078,0.6413930564,-0.6124743684,2.6760785220,-1.4663522358,3.4915049097,-0.5668353591,3.0029887946,0.0000000000
3.2426081615,1.0970440305,3.3370899868,2.2367588928,2.6671414939,3.8013934432,2.0484788540,2.3807485704,3.2188151924,3.4597645405,2.9644184076,2.4205936284,2.9904010433,3.3932641772,1.2116004780,2.6517018770,2.8903750817,3.5176389547,2.0823061816,3.5373799262,0.0000000000
3.4401435949,3.0946067706,2.4496194102,3.6773517466,3.2423147055,1.6296607303,3.0575580316,6.2759648680,1.0666499221,3.4654366754,2.4401101276,3.4828689078,3.9885261940,5.2254114557,1.6152036924,2.6548743891,2.4592961608,2.8045716905,4.9862657764,2.1640255131,0.0000000000
0.4967328221,2.2024935236,0.7389619111,1.4472341302,-0.5484550690,2.3939964283,1.5000533900,2.6592801719,0.5934922604,1.5304595958,-2.0136775238,1.3600385923,1.0665515407,0.0259244176,0.8023893557,1.4949706951,0.2086394501,1.4241443442,0.6460762691,-0.7845916805,1.0000000000
5.2153665400,3.2966756417,2.0568222879,2.5776695517,1.4092054923,2.7574909948,2.8298409709,2.7209871848,2.7058615732,0.6847429310,2.5179516305,2.6621793040,1.8177807538,3.5188036419,4.1831871389,4.1391963230,2.4757383521,3.3967294991,3.9947179385,3.7080328830,0.0000000000
1.9177905336,5.2537947222,3.9951962553,1.0504642287,1.0455451583,4.1648302436,2.3471735540,1.8487620664,1.4441952006,3.5373990625,1.4199837153,1.8952865339,3.3057574022,0.9329611821,1.6337714537,1.7431712233,2.0862773675,2.8675180862,2.2054815455,2.3071118398,0.0000000000
2.9451750485,1.9571310370,2.3730408520,2.4127600507,2.4496099665,2.6055956479,2.8600485532,2.4173103653,2.0395058314,0.9450480186,1.9008575602,2.7313784056,1.6812231429,2.8946087106,2.8510058551,2.2676910927,2.7883708344,1.7268122650,3.3102754418,2.7266657528,0.0000000000
2.5535358538,5.4924395852,1.9768953213,0.7580599567,2.6137342548,4.0007895887,3.9116612610,1.8539546671,2.4843869006,4.1479535536,2.0966453757,2.8110922480,2.5377479703,1.3523120385,3.0212007834,2.1848761727,2.0066857879,2.2640323096,3.3283316516,1.2464390541,1.0000000000
-4.6301629710,-2.8800479936,-4.6995728770,-2.6994124930,-3.4445381532,-2.2916347481,-1.0587891717,-1.8084269546,-1.7267337013,-0.0132297140,-2.6915455626,-2.0736927391,-2.7098334151,-3.7040737446,-2.9671139969,-2.4419067440,-4.8364879939,-3.3116478193,-3.0603956810,-2.4436866836,1.0000000000
2.5258372770,0.3672839331,0.9163662915,1.2895661089,1.5489947634,1.9282865587,1.0465087893,3.0690956949,1.9891672598,3.1247043332,1.8659836194,1.5016854082,1.0304070929,2.0422712648,1.2720545360,3.6351850870,1.3192146322,2.7626999008,0.7801320114,1.2762943980,1.0000000000
-0.7494837286,-0.8642640126,-2.3570874941,0.0769642434,-2.3160593883,-2.5690343785,0.0085753685,0.5540449315,1.5813457987,0.9373917023,0.6024919532,0.1663001658,-0.7014212583,0.7767142799,0.0162789204,0.7154727261,-0.3064962748,0.3353838603,0.3191717073,-0.4490101437,0.0000000000
1.1512688634,3.0720815672,-0.6677305932,2.3541348830,2.6376869348,1.0780332875,2.4110634027,2.9806882318,-2.0315332955,1.3748612384,2.4312251362,2.9708148320,1.4375070500,1.3235173337,-0.0831181890,1.3075342921,0.5328897789,2.7026212816,3.9501543189,2.2298879104,1.0000000000
2.0465219013,1.8946330689,2.0141454051,2.9002711403,1.6811657386,2.0999050331,-0.1662984017,1.1642735829,0.4440320334,2.0863951469,1.1599300265,0.3238987861,1.8058949337,2.3076622751,-0.0762125970,-0.8196861122,1.1932868163,2.1932650282,0.1776739442,2.2927447417,0.0000000000
2.0288702631,-2.9220841034,1.5256421562,-0.8687614884,-2.3060910100,1.7056554325,2.0033019339,3.8079942817,0.6976695728,0.6847145964,0.7932023594,1.2890434636,0.4233836045,-1.6091205960,0.0778689972,2.4905324256,-0.8464490241,-0.6796369508,-0.2330826740,-2.3881832277,0.0000000000
2.3368182449,1.9121023587,3.2853153065,4.2742273537,2.9109863352,3.1126688558,1.8252810958,2.5301997559,0.4339214520,2.2933170333,1.5355887586,1.4738041806,1.9081284723,2.1518837158,2.5237364645,2.9433504617,1.7064888469,2.8719746376,0.5898823457,3.6295532852,0.0000000000
-2.1383210015,0.8242580673,-2.1871857253,0.4887155665,-1.5145308487,-0.5166710461,-1.4266292372,-3.3401233531,-1.5818692401,-2.7783337230,-1.4734148974,-1.9383664532,-3.5966109140,-1.4817182137,-1.0172089244,-2.3284675657,-1.4592429906,-1.7236555950,-2.1109169102,1.0489472317,0.0000000000
-1.6508379667,-0.1075297813,-1.0189773465,-0.2893755888,-1.7602218421,-0.5567880372,0.2723796268,-1.7255040377,1.4767266685,0.1324044292,0.6220310687,-0.1828833356,-0.8899183801,-1.1337466153,-2.2667162584,-3.0557233135,0.7532881449,-1.2565776238,-0.1571035121,-1.3939711300,0.0000000000
4.3470614324,6.2136237982,3.2748561153,2.6824306155,4.7122523126,4.5039061785,5.6175283697,2.0838661656,4.3306982843,4.7575670082,4.0527517779,4.1028362093,1.6141974459,3.7309966732,3.6614177719,3.1215628954,4.7413820739,3.8162993065,4.6041198308,1.1980984220,1.0000000000
4.3450377160,4.0194055763,3.2478231947,1.7533662729,5.1069809706,4.5642815750,4.0557669470,2.8858402754,4.3924932787,3.9036268748,3.3037410743,4.3636088035,4.0971418037,4.5645116025,2.9492143906,3.0475730852,4.4182151325,3.2250501710,5.3971000379,3.4791696453,0.0000000000
3.0712797728,-0.1870295063,2.3306564783,1.3041566710,-0.9331887074,2.9648016508,-0.5129370939,2.1391419245,1.4377862793,-0.0842503519,0.2731354974,1.9377911619,3.0742393077,-0.0628818753,1.6709465573,1.9794974168,1.6435151840,1.7909562938,0.3040052714,2.2873129762,0.0000000000
-4.9920736664,-4.6799438583,-9.0233263520,-3.2822525623,-6.7974294082,-7.1773322711,-6.5900785707,-4.2733646861,-5.3543488355,-5.5365784351,-4.1205141445,-4.4227905160,-5.0489090558,-5.1292378629,-6.3140370106,-6.4726703457,-7.4952792006,-4.2778095892,-6.0151020630,-3.6213581238,1.0000000000
4.0230662048,3.9411072234,7.2489506779,6.7903957117,6.3712200248,6.1108162182,3.9109302696,4.9528525101,2.8895167314,5.1218631077,2.6733887925,3.8679251961,7.1911939824,4.6184746620,4.4714724649,3.7386973567,4.6937333230,3.9559538945,3.8009368365,7.6952711101,1.0000000000
-1.5418268639,1.5341171922,0.5952132334,-1.9264994830,0.5651979412,1.7910699983,0.4618838943,0.5700264238,1.9661790389,0.3118788324,0.5140047833,1.0093814735,-0.5161989739,2.0945346294,3.6111563635,4.4533354094,1.4991780493,0.6943694062,2.0303953308,-1.0464133224,0.0000000000
1.9248747590,1.6874934670,1.7755664526,3.2023560091,-0.2968873704,2.0693865892,0.1019911887,2.6551005553,-1.5643589451,2.7408750036,-0.0457549400,-0.8440739960,3.1779688644,-0.1144498586,0.5454416111,1.7529670706,-2.4656681941,1.8073816566,-1.3026172714,5.7069705931,1.0000000000
4.9881447401,2.3216027545,2.7177685888,6.5446722694,5.0909902236,1.4525563716,1.7997666996,5.8604165215,0.7450484436,2.5263645541,1.8211742981,4.6874948035,6.3064178951,5.8290201296,4.1560391944,3.1100674461,2.9152803229,5.0222843251,4.2264121934,6.1213942552,0.0000000000
2.6708011711,3.7609203986,-0.4766867114,2.7970731158,3.5104208984,1.0153524572,0.9104147005,1.2752189110,1.5594753597,2.1401209621,2.8534477021,2.8638493764,3.9390446408,5.4046508311,2.7931873145,1.6561672850,1.7683726319,3.3406628726,4.5590759808,6.0991241281,0.0000000000
9.5897159540,8.0928945270,10.4887527303,6.8875904822,4.9173246902,9.0149354782,3.8147201839,5.4552385787,4.4597648064,4.3875082786,3.4121669501,4.2648238729,6.3790593111,5.6345383470,7.0346219263,4.7490662379,7.1166870003,8.2339210393,3.8047489540,5.7414411298,1.0000000000
-2.3930670841,-0.8593191257,0.8395839203,1.3365513267,0.8437537504,0.1035362742,0.3996716176,-0.4133999281,-0.7505020966,-1.0767634923,0.1297374310,-1.2567879842,-2.2800921075,0.2082750467,0.9799272958,1.7079242344,-0.4231643918,-0.9787990240,-0.5907008045,0.9479999799,1.0000000000
-2.2717596585,-0.5566122117,0.9237673591,2.2592341495,-0.0677705381,-0.5171032961,0.7547190534,0.4651902143,-0.1627665641,-0.9018497730,-0.2059249261,0.3372598786,-3.1629454017,0.5824028901,-1.2773298462,0.4274289195,1.1496545829,0.2333876579,-1.5580463831,-2.7791077818,0.0000000000
0.5065502268,0.5783464319,0.9126874441,3.2200739051,3.0514184900,-0.2425875852,2.9673404931,1.2039290522,1.0622574680,-0.1149028700,1.5602134377,2.0311391115,0.5111356026,0.4151484155,0.8840022892,2.0834289659,2.0242948073,1.4953472973,1.5397207772,1.4430165419,0.0000000000
1.8461490558,-0.8663507923,2.4020343058,2.6068926379,0.6381260298,0.7948865131,2.7326421179,0.7615102715,2.3121656800,-1.6389710135,-0.8201804745,2.1057963622,0.1732950997,0.4227002720,-0.1622725656,-1.4877702361,1.3816285042,-0.3708301456,-0.0059612633,-0.0376592201,1.0000000000
2.9642333115,2.6647661928,4.4123706363,3.1557287955,5.5375525132,3.2492603046,4.5796122286,2.0805361558,3.9191600902,3.3118548082,3.7906440894,3.2289191201,2.9762884265,2.4185026251,4.0117294283,5.1792065473,4.0936497483,2.9719410741,2.6245807201,2.7133007935,0.0000000000
2.4325353171,-0.7311530517,2.3063852242,0.7325108376,1.8435302501,1.0510311324,1.3310282946,1.2021923371,-0.2579154761,-3.9061774077,0.5251045488,1.1843374586,-2.3941715679,0.5988846577,1.2594807767,0.3358490209,1.4934861475,0.0597250159,0.5781292790,-3.5813108303,0.0000000000
4.1500243140,2.6610975190,2.2323940556,1.6238130627,3.4517188660,2.0868643478,3.3236812379,0.3180542782,3.8882586763,1.5568333016,2.7391052703,2.6495695364,2.7086658495,2.5626021603,3.3949904868,3.4602900732,2.2295177079,3.2805920006,2.6423202350,3.9386939007,0.0000000000
1.5187563651,1.7166506236,0.8357839613,3.0722055331,3.9762347228,1.4485811233,4.0511901876,1.4159361172,2.0693251275,1.1307522146,2.8226232455,2.6559554946,0.7461784240,1.6553633195,1.4250818776,1.2025362086,2.9163512292,0.8373303743,3.3908439186,2.7360662332,1.0000000000
-0.1017735108,0.4195521463,0.7896408666,1.0068913109,1.7359198229,1.7186871083,2.0143085125,3.2038435985,0.9636807928,1.1203666288,0.7569891880,3.7598422073,2.3021540321,1.4666275773,-0.0823596755,1.9011549279,2.2433439957,1.4131728854,2.9594072696,0.3690363513,0.0000000000
2.2104720314,1.1173297112,2.6798864558,0.5574760140,-0.6070165114,2.8457573020,2.1984054965,3.2321699713,4.7026489872,4.6929301644,1.5473072669,1.7330990598,3.9112952615,2.2700659106,3.1035914334,4.3590387441,1.5221955010,1.6150732034,2.1220534028,3.7229407993,1.0000000000
1.2033607503,2.3985215656,2.3684347101,2.2255407730,2.4575106342,2.7103860443,1.8397790283,0.0087548290,2.2107010634,0.5339112599,0.4146940607,1.4038541780,1.5702220448,1.1297680083,2.1225897718,-0.2175083941,2.5155721108,0.1851964497,1.5093435441,3.2829643240,1.0000000000
4.4230663136,2.6709302282,2.5995149173,0.3156406238,1.9367768424,2.2561084217,2.8667482506,1.8148570580,3.8138801109,5.2976597288,4.4894048047,1.2119245210,3.1439525791,2.7042599264,2.0922203928,1.5426788281,1.5513924793,1.2040403405,2.6446145913,2.9021947090,0.0000000000
-0.5306603439,0.1833362327,0.1508683832,-1.2017640683,-0.0198610369,1.4363816319,0.5852226935,1.5863134875,0.2259322499,-0.6078115592,-0.8458729922,1.7421303203,-0.9165803996,0.9718162565,2.1576716075,2.8687620056,0.6745618809,0.4124695496,1.0948221870,-1.3855463201,0.0000000000
0.2619133751,-0.2402842752,0.2013714256,2.6141138362,1.7292543657,-0.2073071329,1.1692430483,1.9447769323,0.4425278323,-0.3071012356,1.2208584321,-0.3814115041,-0.0970859402,2.7857257380,2.0936210049,3.2381513649,0.1707611938,0.2768367283,1.7881785935,2.8762631474,0.0000000000
3.0551539220,1.8648540548,3.0040899173,3.3411603265,3.7383739191,2.1270703990,5.3180750226,3.2336322658,3.6387210454,4.1627326446,4.6911655605,2.3994327400,2.0879021270,3.3482102850,2.5949421335,2.9921137983,3.0081852433,2.2283148954,4.1575808588,2.6438466206,1.0000000000
6.0808243211,5.1433016844,4.6929829790,2.0905457632,4.1553860032,5.1205663357,3.7934129226,4.6403713366,5.2970569464,5.5773594207,3.6403389517,5.2159821774,4.9337351120,5.0059371358,3.7605011127,3.7272969353,5.3279264628,5.3009718488,4.4786198019,0.8531150943,1.0000000000
0.2903051356,1.8572941465,2.4860429285,1.3264576831,0.2078446348,1.7662489525,0.8544584735,1.0191829701,0.1586852651,-0.4121913623,-0.2487357231,0.2403832626,1.0976828202,-0.2815897559,2.0242359194,1.6077966274,0.7680787119,1.0230758335,0.7382217042,2.1574134663,1.0000000000
-4.0986494361,-4.3104670519,-4.0783402956,-5.0241501768,-3.7776443184,-5.0296009490,-2.5239056559,-5.7389493188,-2.2100169932,-3.1824504550,-0.3620857540,-4.4535555477,-6.6872687430,-4.4829764710,-4.7046597779,-6.5217881111,-4.8310446025,-4.4792973641,-4.8800692368,-6.1581574155,1.0000000000
2.8285872166,1.1706469069,0.6142820861,1.0813063241,-0.3586693385,2.0543574105,-0.4029150084,1.4876052727,0.1668244333,-1.0835272580,-0.2607699803,1.9398960494,1.4773566027,0.7554409085,-0.7393305154,-1.9554573493,1.6012614971,1.1041820127,1.4694174302,0.4068289931,0.0000000000
-0.0431234952,-1.6219432340,1.7203194810,1.0735998186,0.3085940110,0.9644832368,2.9850693881,1.2997178510,1.7921321733,4.0420725058,1.1490976239,-0.6860035621,0.8262392441,-2.0617107514,1.8210783840,1.7002331753,-0.9970030479,-1.1860474733,-1.2758341375,0.2210846663,1.0000000000
-0.1714948380,2.4097751264,2.4368921218,1.9834478633,2.7348616761,1.7743370346,1.7281709057,2.7999761665,-0.0774507900,2.3977606814,2.1008271740,1.2701879870,0.9598400438,3.6636150808,2.7121063413,3.1634011933,1.3507858322,2.5205451197,2.9540920749,1.4930834617,1.0000000000
1.0818754799,2.0626414959,1.7037077524,3.9268583231,-0.0152258318,1.2431451413,0.2552992371,2.0580257144,1.6101259956,2.2102267437,0.4323416684,1.3258998331,2.6229418517,2.0287622669,3.0934947283,2.6697198716,1.8679996014,2.8110788859,0.5923713755,4.2254100001,0.0000000000
-1.6408918886,-1.6606851942,-4.5399939009,-1.5563253711,-0.5539435556,-3.4455754135,-0.2161735657,-1.6409553716,-1.4660901141,-0.6610180418,0.9733448232,-1.5377650052,-3.0848813101,-0.7072123010,-2.0543174310,-1.8917508621,-3.3732038809,-1.6714172058,-0.5647400895,-1.2123052052,1.0000000000
1.8053066147,1.2589725532,0.6577901704,3.3526620715,2.6295975456,1.1798801595,2.1794052852,3.3004912203,2.2848969331,4.5338949686,0.4028383623,2.8896011586,2.8448345863,2.1424641797,0.7532984817,3.8008102133,1.1130329445,3.4313650773,-0.1712812926,1.4380231070,0.0000000000
1.5097030182,1.9368321014,-1.0907598642,1.5229852199,0.8672136131,-0.6278467700,0.1917831881,2.0441429765,-0.1591149159,-1.2329960653,1.6177347605,2.1801680798,1.8000071021,2.6887576487,0.9469653656,0.0564124921,0.9225251059,0.9506545015,3.9145941415,2.9304393757,1.0000000000
0.6631754212,1.8872381261,0.4346039128,0.4443562706,0.5440807940,1.2430563475,1.8656490422,0.1748761046,-0.6050024954,-1.0889449672,0.9694722936,-0.1552575482,-1.9616826329,-0.0975424853,0.8611779122,-1.0021751586,0.2455179561,-0.7315874922,1.6133072813,-0.0615828039,1.0000000000
-1.7868274359,-1.8010853970,-4.1948857136,-1.0199025963,-1.9681520119,-2.6984414641,-2.0646868819,0.7861150021,-2.3674164163,0.7306847542,1.0135312887,-0.4227542125,-0.0131493391,0.6218338652,-1.9726624004,-1.2732845138,-2.8886667685,0.6042177522,1.0404565552,0.9600292628,1.0000000000
-2.9308944000,-1.2655735230,-1.0798691966,-1.7023533866,-0.4835705596,-2.1955279351,2.0880352805,-1.1328178738,0.6047418408,-3.7812329973,0.2850970275,-0.1878574749,-4.3160779048,-0.2497549829,1.3780798579,1.9800345285,0.1910860591,-1.6363906780,2.3321506278,-2.2307940311,0.0000000000
3.1276559432,3.9428391727,1.7511999714,1.2869468191,3.2978080632,1.4288885862,3.0720370938,1.7606793172,1.3533648457,3.6421535697,3.2013340391,3.5817314786,4.1315077868,2.2180044108,0.5371755241,-0.9057084760,1.4041678023,2.6142184526,2.7997088244,0.1376432739,0.0000000000
3.6791136221,6.6762638457,6.6428142554,2.3526857449,4.5481438144,5.3577320424,5.0158992666,2.0775519768,5.1550855207,6.1666796901,3.5870331057,4.1167076360,4.9369943169,2.6707205508,5.1162181490,4.2543441518,5.2575575924,4.3809225823,2.8463775374,2.4479474504,0.0000000000
2.8111815926,5.0588623893,5.3546431545,4.3203110586,7.7915190155,4.9007820574,7.8663396778,3.8507549139,5.5817117130,7.0942264516,4.3780659673,6.2426805810,6.1383235445,4.7168152703,6.1481495525,6.9248619798,5.4293138271,4.6192509282,6.1980620770,5.2671171748,0.0000000000
-3.7952857682,-1.9889354416,-4.4685723485,-2.7680236479,-1.0943744787,-3.1794305336,1.3739621957,-2.8626614636,-2.9773792172,-0.8568143421,-0.8901931518,-3.0651269438,-4.0547932454,-4.9959694624,-2.2429379503,-0.6962248942,-6.1924175506,-4.6202616582,-2.7797357975,-1.8843128555,0.0000000000
2.6337131488,-1.0279691457,1.9665703633,0.5066391420,1.6169267847,1.3728308613,1.0062760710,0.5175742867,2.2607928523,-0.3871312363,2.7899497183,0.6678210360,0.4579311262,0.4997902967,1.3885299563,0.9081615365,1.7342160995,0.0405238550,0.2223245313,-0.0046904095,1.0000000000
2.5995177838,2.6010363158,1.4228289218,2.0793856356,1.1856878097,0.6294607843,0.8187630457,1.7383792472,1.1506394016,2.4135284277,3.7972362076,0.2997095383,0.5763578198,3.9856170788,0.1224069559,-1.3025307573,1.6657069954,2.8675553592,2.4026986189,0.2107411470,1.0000000000
1.6289591594,4.6941296414,2.7753398661,2.0073966990,3.4539864088,2.3328814749,0.4417380106,-0.2239780065,1.5951299297,0.9191061897,3.7037774161,0.2980749441,1.0618622965,2.3457850091,2.9621905272,1.3919658232,4.0316651836,2.4784033206,2.5336229948,3.7792038550,1.0000000000
-4.3263328302,-4.6842618937,-4.4390775674,-3.7828743636,-2.4368830994,-3.9952162233,-3.9197445575,-2.6991187298,-2.8701425248,-2.6251277421,-0.1150696640,-3.5179692810,-4.6708168646,-1.8598569773,-3.5727065377,-3.3726214542,-3.3172044463,-2.5897396053,-2.4712820920,-3.7883434001,0.0000000000
5.5892440473,7.0289826532,6.7866872918,5.2249968556,7.0494997720,6.7425554469,5.6526735864,4.7229242190,3.1419121599,3.1289890230,4.2438762768,4.5707272950,3.8675542165,5.1713923418,5.8877948677,4.1583902632,6.4918012170,4.1280634103,6.5854063595,4.0605616871,1.0000000000
2.7559028004,5.0012414489,1.9717677638,3.8859091929,4.7309548870,0.5611930258,2.0273484881,0.8133286689,1.5790590250,0.3577513951,2.9516421328,2.9081615795,3.8918220224,3.7297196699,2.8635706507,0.3239248492,3.7368923785,4.2373158076,4.7635271547,3.9031863045,0.0000000000
2.3047095092,3.6519765355,5.2798034041,1.8631403439,3.1370334464,4.1242943943,1.6926573859,4.8039105702,4.3984383490,6.7064947027,2.7816120120,2.6441856947,4.6265108178,3.9644914892,4.4835001362,5.9244221043,4.7975443835,4.6122680620,2.5174058054,0.8494225652,0.0000000000
-1.6597384490,-0.4596183654,-0.3779528659,-1.2553222079,-0.6896491294,-1.2213029160,0.1019889594,-0.6994304735,1.5892231565,-0.5879405689,0.3359382069,0.1807097056,-0.1806744999,-0.1264869093,0.5868304101,-0.6825846117,0.9881000485,-0.8916474230,1.4748268299,0.2468674809,0.0000000000
3.5571744576,4.7468811273,2.1805859545,4.8259723931,4.8505691369,2.1048431879,4.6823472214,4.4713821525,3.1999083875,2.7234521336,2.4082884374,3.9911997319,4.3451261025,4.4057192931,5.3808023914,4.7798964032,3.3057338002,3.1031499748,5.0523895107,2.3990274702,1.0000000000
3.7869116405,3.8956356766,3.3536043160,1.2751793156,0.8068388733,3.5470913666,2.4158083317,1.9745851715,2.2550907096,2.0744866416,1.0125558818,2.1777123457,2.7181080199,0.8663818558,1.8546567491,-0.5715524403,2.5871131812,1.3731377867,2.3391831881,0.2761356822,0.0000000000
3.6486305746,2.9334582190,4.1396339853,1.8618936336,4.4295900775,4.8158758760,3.0364417615,2.5982122942,4.6640763924,3.9752432835,4.2248234068,2.7345820628,1.9514551044,4.1178538022,4.2556862839,7.0745336221,4.2137042370,4.1474441265,2.6480180715,2.7918427074,1.0000000000
4.3330999559,4.2277322486,4.6841956613,3.1228661131,4.2674553085,4.0150626642,5.0635913789,5.2706734256,3.4582436532,6.3009136007,3.2858606939,3.3964680140,5.5457618512,4.1419251039,4.5886287223,4.1321769056,2.8484721436,3.7993923835,5.0834810790,3.0451428466,0.0000000000
2.9912353654,3.5936578412,5.0461101283,2.1052166260,2.4870007992,4.0873740613,3.9007096583,3.7238686789,2.9515022864,3.4713707408,2.6932958297,2.6879342631,2.5972056038,2.3733710492,3.2513963084,3.6390695774,3.4296666213,3.3062421634,3.1691500372,1.1070928468,1.0000000000
-0.0458544052,-0.9569475957,-0.3722388084,1.3250072297,-2.2392892671,-1.1971364959,-1.8634796593,0.1789944527,-1.1668163226,0.2941342756,0.5300119190,-1.1964153331,0.4191977929,0.4011179985,-1.6020104352,-2.0692289007,-1.9819681853,1.0464615866,-1.6863400438,1.2672642968,1.0000000000
1.0031352564,-0.6910039137,-1.9091437846,-1.4649271208,0.1560752740,0.4696234463,-0.3971771001,0.2780051316,0.7501255403,1.7221171135,1.3817950385,-0.7486189773,-1.7752256576,0.6657184233,2.0594963400,3.4928076629,-1.4319006537,0.1675845280,-0.7728422493,-0.2668525690,0.0000000000
-2.0971099395,-0.5653829338,-0.2542736436,-2.5050979488,-1.4245945231,-0.0465505749,-1.7340170891,-3.7138910013,-1.8169090183,-2.5444521887,-0.8673953756,-2.9094341848,-3.9047500413,-2.6875309173,-3.7461273725,-6.2443889169,-1.2590941538,-2.2420669266,-2.3054902930,-2.7277436524,1.0000000000
6.4978093972,4.1086995595,4.1650060854,1.9142315712,3.1777694034,4.8161607318,4.0832950521,3.0981260441,4.4492392798,1.7204058772,2.6951873506,3.7180715610,1.5331668391,4.0390524774,4.3067497648,4.3288094898,4.2071593126,4.3904698542,3.7535668954,2.1833873427,1.0000000000
